OBJECTID,POINAME,POIALTNAME,MAPLABEL,POITYPE,POISTATUS,PUBLICDISPLAY,DATAACCESS,ACCESSNOTES,ORIGINATOR,UNITCODE,UNITNAME,UNITTYPE,GROUPCODE,GROUPNAME,REGIONCODE,CREATEDATE,EDITDATE,POINTTYPE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,GEOMETRYID,FEATUREID,FACLOCID,FACASSETID,IMLOCID,OBSERVABLE,ISEXTANT,OPENTOPUBLIC,ALTLANGNAME,ALTLANG,SEASONAL,SEASDESC,MAINTAINER,NOTES,StagingTable,x,y
14930,NA,NA,Paint Rock Spring,Campground,NA,Public Map Display,Unrestricted,NA,NA,SACN,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n3387,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Paint Rock Spring"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""sacn""}",STAGING_MWR_POIS_PLACES_20211104045429,-92.57379901034443,45.95010761814001
14939,NA,NA,Deer Creek Camp,Campground,NA,Public Map Display,Unrestricted,NA,NA,SACN,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n1187,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Deer Creek Camp"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""sacn"", ""nps:description"": ""Close, not on drg""}",STAGING_MWR_POIS_PLACES_20211104045429,-92.70768723631517,45.49729159347277
14964,NA,NA,Bay Creek,Campground,NA,Public Map Display,Unrestricted,NA,NA,ozar,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n310,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bay Creek"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""ozar""}",STAGING_MWR_POIS_PLACES_20211104045429,-91.50404347249582,37.12181090072727
14965,NA,NA,Bay Furnace,Campground,NA,Public Map Display,Unrestricted,NA,NA,piro,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n311,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bay Furnace"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""piro""}",STAGING_MWR_POIS_PLACES_20211104045429,-86.70750410747274,46.44243625465418
14966,NA,NA,Bay,Campground,NA,Public Map Display,Unrestricted,NA,NA,SLBE,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n312,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bay"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:type"": ""Back Country Camping"", ""nps:unit_code"": ""slbe""}",STAGING_MWR_POIS_PLACES_20211104045429,-86.10265336950505,45.01889423942424
14968,NA,NA,Bayfield,Campground,NA,Public Map Display,Unrestricted,NA,NA,apis,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n314,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bayfield"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""apis""}",STAGING_MWR_POIS_PLACES_20211104045429,-90.80701430389723,46.81878667036659
14977,NA,NA,Beaver Island,Campground,NA,Public Map Display,Unrestricted,NA,NA,isro,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n345,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Beaver Island"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""isro""}",STAGING_MWR_POIS_PLACES_20211104045429,-89.1741713384572,47.90442660500787
14981,NA,NA,Big Island,Campground,NA,Public Map Display,Unrestricted,NA,NA,SACN,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n402,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Big Island"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""sacn""}",STAGING_MWR_POIS_PLACES_20211104045429,-92.23343649108409,46.07979207625448
14982,NA,NA,Big Island,Campground,NA,Public Map Display,Unrestricted,NA,NA,SACN,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n403,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Big Island"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""sacn""}",STAGING_MWR_POIS_PLACES_20211104045429,-92.23077379127488,46.08150867542082
14989,NA,NA,Duncan Bay,Campground,NA,Public Map Display,Unrestricted,NA,NA,isro,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n1345,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Duncan Bay"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""isro""}",STAGING_MWR_POIS_PLACES_20211104045429,-88.52177410218394,48.15055082523776
14991,NA,NA,Duncan Narrows,Campground,NA,Public Map Display,Unrestricted,NA,NA,isro,NA,NA,NA,NA,MWR,1394064000000,1394064000000,Arbitrary point,Unknown,Unknown,NA,Unknown,n1347,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Duncan Narrows"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""isro""}",STAGING_MWR_POIS_PLACES_20211104045429,-88.47796611341846,48.16934971901071
